license_id,brand_name,ingredient,drugbank_id,potential_indication,similar_drug,similarity_score,source
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,graft versus host disease,IBRUTINIB,0.3333333333333333,KG (target similarity)
SIN11529P,SERETIDE EVOHALER 25/50 mcg,SALMETEROL,DB00938,waldenstrom macroglobulinemia,IBRUTINIB,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,dysthymic disorder,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,neurotic disorder,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN06371P,NARCARICIN MITE TABLET 50 mg,BENZBROMARONE,DB12319,chronic hepatitis c virus infection,ASUNAPREVIR,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,heart cancer,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN06371P,NARCARICIN MITE TABLET 50 mg,BENZBROMARONE,DB12319,hepatitis c virus infection,ASUNAPREVIR,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,endogenous depression,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,major depressive disorder,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,unipolar depression,CITALOPRAM,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,acquired angioedema,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN03349P,METOCLOPRAMIDE SYRUP 5 mg/5 ml,ANHYDROUS METOCLOPRAMIDE HCL,DB01233,schizophreniform disorder,PROMAZINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,brain ischemia,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,small intestine cancer,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,intermittent vascular claudication,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN12672P,APO-TERAZOSIN TABLET 2 mg,TERAZOSIN HCL,DB01162,adrenal gland cancer,PHENTOLAMINE,0.3333333333333333,KG (target similarity)
SIN16281P,HETERO IMATINIB FILM COATED TABLETS 400 MG,IMATINIB,DB00619,malaria,QUININE,0.3333333333333333,KG (target similarity)
SIN16434P,XPOVIO FILM-COATED TABLETS 20MG,SELINEXOR,DB11942,chancroid,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,yaws,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,chancroid,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,conjunctivitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,brucellosis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,ophthalmia neonatorum,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,acne (disease),TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,syphilis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,trypanosomiasis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,actinomycetales infectious disease,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,acute gonococcal cervicitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,central nervous system origin vertigo,MECLIZINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,motion sickness,MECLIZINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,staphylococcal infection,NAFCILLIN,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,staphylococcus aureus infection,NAFCILLIN,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,staphylococcal pneumonia,NAFCILLIN,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,gonorrhea,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN11171P,HUMALOG MIX25 KWIKPEN 100 units/ml,INSULIN LISPRO,DB00046,bacterial pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN11171P,HUMALOG MIX25 KWIKPEN 100 units/ml,INSULIN LISPRO,DB00046,streptococcal pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN11171P,HUMALOG MIX25 KWIKPEN 100 units/ml,INSULIN LISPRO,DB00046,klebsiella pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN11171P,HUMALOG MIX25 KWIKPEN 100 units/ml,INSULIN LISPRO,DB00046,pneumonia caused by chlamydia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN11171P,HUMALOG MIX25 KWIKPEN 100 units/ml,INSULIN LISPRO,DB00046,mycoplasma pneumoniae pneumonia,GEMIFLOXACIN,0.3333333333333333,KG (target similarity)
SIN13015P,Ovidrel Solution for Injection 250 mcg,CHORIOGONADOTROPIN ALFA,DB00097,endometriosis (disease),GOSERELIN,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,pneumonia,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,typhus,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN15986P,BALVERSA FILM-COATED TABLETS 3MG,ERDAFITINIB,DB12147,gastrointestinal stromal tumor,SUNITINIB,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,spotted fever,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,rickettsialpox,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,gingivitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,anthrax infection,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,ornithosis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,granuloma inguinale,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,trachoma,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,relapsing fever,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,q fever,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,erythrasma,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,gonorrhea,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,lymphogranuloma venereum,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,urinary tract infection (disease),TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,japanese spotted fever,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,actinomycosis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,acute contagious conjunctivitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,rocky mountain spotted fever,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,gonococcal epididymo-orchitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,leptospirosis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,cat-scratch disease,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,bronchitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN13015P,Ovidrel Solution for Injection 250 mcg,CHORIOGONADOTROPIN ALFA,DB00097,endometriosis of uterus,GOSERELIN,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,sinusitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,folliculotropic mycosis fungoides,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN14556P,DORZOLAMIDE AND TIMOLOL STADA EYE DROPS 20MG/5MG,DORZOLAMIDE,DB00869,altitude sickness,ACETAZOLAMIDE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,neonatal intrahepatic cholestasis due to citrin deficiency,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,adult-onset citrullinemia type i,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN12391P,FREEZ-EEZ TOPICAL ANESTHETIC GEL 20% w/w,BENZOCAINE,DB01086,reye syndrome,TACRINE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,argininosuccinic aciduria,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN12391P,FREEZ-EEZ TOPICAL ANESTHETIC GEL 20% w/w,BENZOCAINE,DB01086,alzheimer disease without neurofibrillary tangles,TACRINE,0.3333333333333333,KG (target similarity)
SIN12391P,FREEZ-EEZ TOPICAL ANESTHETIC GEL 20% w/w,BENZOCAINE,DB01086,pick disease,TACRINE,0.3333333333333333,KG (target similarity)
SIN12391P,FREEZ-EEZ TOPICAL ANESTHETIC GEL 20% w/w,BENZOCAINE,DB01086,cerebellar degeneration,TACRINE,0.3333333333333333,KG (target similarity)
SIN12391P,FREEZ-EEZ TOPICAL ANESTHETIC GEL 20% w/w,BENZOCAINE,DB01086,alzheimer disease,TACRINE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,carbamoyl phosphate synthetase i deficiency disease,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,hyperammonemia due to n-acetylglutamate synthase deficiency,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,urea cycle disorder,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,citrullinemia,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,citrin deficiency,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,hyperargininemia,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN15312P,OBELIT 120 CAPSULE 120MG,ORLISTAT,DB01083,acute neonatal citrullinemia type i,GLYCEROL PHENYLBUTYRATE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,plasmacytoma,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,localized pagetoid reticulosis,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,acute lymphoblastic/lymphocytic leukemia,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,aspergillosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,erythrasma,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15580P,HOVID-VALSARTAN FILM COATED TABLET 160 MG,VALSARTAN,DB00177,streptococcal infection,TELITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15580P,HOVID-VALSARTAN FILM COATED TABLET 160 MG,VALSARTAN,DB00177,pneumonia caused by chlamydia,TELITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15580P,HOVID-VALSARTAN FILM COATED TABLET 160 MG,VALSARTAN,DB00177,mycoplasma pneumoniae pneumonia,TELITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15580P,HOVID-VALSARTAN FILM COATED TABLET 160 MG,VALSARTAN,DB00177,streptococcal pneumonia,TELITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,q fever,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,relapsing fever,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,trachoma,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,fungal meningitis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN14556P,DORZOLAMIDE AND TIMOLOL STADA EYE DROPS 20MG/5MG,DORZOLAMIDE,DB00869,absence epilepsy,ACETAZOLAMIDE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,"chronic myelogenous leukemia, bcr-abl1 positive",MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,lung neoplasm,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,mycosis fungoides and variants,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,richter syndrome,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,granulomatous slack skin disease,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,lung cancer,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,polycythemia (disease),MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN17027P,THIOTEPA RIEMSER POWDER FOR CONCENTRATE FOR SOLUTION FOR INFUSION 15MG/VIAL,THIOTEPA,DB04572,acquired polycythemia vera,MECHLORETHAMINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,acute gonococcal endometritis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN14505P,Levozine F.C. Tablet 5mg,LEVOCETIRIZINE DIHYDROCHLORIDE,DB06282,necrotizing ulcerative gingivitis,TETRACYCLINE,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,candidemia,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,staphylococcal infection,DIRITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,mycoplasma pneumoniae pneumonia,DIRITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,vulvovaginal candidiasis,CANDICIDIN,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,ornithosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,mycotic endocarditis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,ornithosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,malignant epithelial tumor of ovary,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,primary malignant peritoneal tumor,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,fallopian tube carcinoma,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,desmoplastic small round cell tumor,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,breast neoplasm,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,cervical cancer,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,cryptococcosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,hereditary breast carcinoma,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,plasmodium falciparum malaria,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,trachoma,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,cervical adenocarcinoma,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,primary peritoneal serous/papillary carcinoma,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,conjunctivitis,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,peritoneum cancer,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,chancroid,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,leptospirosis,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,cat-scratch disease,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,cutaneous candidiasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,black piedra,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,streptococcal infection,DIRITHROMYCIN,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,mycotic endocarditis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,cryptococcosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,cutaneous candidiasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,black piedra,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,granuloma inguinale,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,coccidioidomycosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,fungal meningitis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,trachoma,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15193P,NAUSICALM TABLET 50MG,CYCLIZINE HYDROCHLORIDE,DB01176,yaws,SULFISOXAZOLE,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,glioblastoma (disease),BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,glioma susceptibility,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,fallopian tube cancer,BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN16766P,IMMUNOGLOBULINS SG INJECTION 50mg/ml,HUMAN IMMUNOGLOBULIN G,DB00028,primary peritoneal carcinoma (disease),BEVACIZUMAB,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,zygomycosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,anthrax infection,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,gingivitis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,disseminated sporotrichosis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,candidiasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN10105P,ALDARA CREAM 5%,IMIQUIMOD,DB00724,oral candidiasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,esophageal candidiasis,AMPHOTERICIN B,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,mycotic corneal ulcer,NATAMYCIN,0.3333333333333333,KG (target similarity)
SIN15174P,EMENAT TABLETS 1 MG,GRANISETRON,DB00889,staphylococcus aureus infection,DIRITHROMYCIN,0.3333333333333333,KG (target similarity)
