license_id,brand_name,atc_code,disease_id,disease_name,confidence,mapping_method
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,1491,cough variant asthma,0.7,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,3781_5607_18597,bronchitis,0.7,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,5249,pneumonia,0.7,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN03442P,CHLORPYRIMINE TABLET 4 mg,R06AB02,24352,viral respiratory tract infection,0.5,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,4979,asthma,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,11751,"COPD, severe early onset",0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,1491,cough variant asthma,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,3781_5607_18597,bronchitis,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,5249,pneumonia,0.7,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN02726P,PUSIRAN TABLET 15 mg,R05DA09,24352,viral respiratory tract infection,0.5,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,5001_4966,gastritis,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,2203,constipation disorder,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,1371,protein-energy malnutrition,0.7,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN05820P,OHTA'S ISAN ANTACID POWDER,A02AH,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,5083,psoriasis,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,4980,atopic eczema,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,2406,dermatitis,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,19945_6599,urticaria,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,15803,wound botulism,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,43519,burn,0.7,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN03248P,PREPARED COAL TAR 5% ET SALICYLIC ACID 2% OINTMENT,D05AA,12345,acral peeling skin syndrome,0.5,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,5083,psoriasis,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,4980,atopic eczema,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,2406,dermatitis,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,19945_6599,urticaria,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,15803,wound botulism,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,43519,burn,0.7,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN03372P,CASTELLANI'S PAINT (STAINLESS),D01AX30,12345,acral peeling skin syndrome,0.5,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,5083,psoriasis,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,4980,atopic eczema,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,2406,dermatitis,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,19945_6599,urticaria,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,15803,wound botulism,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,43519,burn,0.7,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN03627P,COCOIS CO. OINTMENT,D05AA,12345,acral peeling skin syndrome,0.5,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,4979,asthma,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,11751,"COPD, severe early onset",0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,1491,cough variant asthma,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,3781_5607_18597,bronchitis,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,5249,pneumonia,0.7,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN12497P,SPATAM CAPSULE 200 mg,R05CB01,24352,viral respiratory tract infection,0.5,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,5083,psoriasis,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,4980,atopic eczema,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,2406,dermatitis,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,19945_6599,urticaria,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,15803,wound botulism,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,43519,burn,0.7,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN03941P,CANDID-B CREAM,D01AC20,12345,acral peeling skin syndrome,0.5,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,5083,psoriasis,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,4980,atopic eczema,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,2406,dermatitis,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,19945_6599,urticaria,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,15803,wound botulism,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,43519,burn,0.7,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN03907P,SUPRICORT CREAM 0.025% w/w,D07AC04,12345,acral peeling skin syndrome,0.5,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,5083,psoriasis,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,4980,atopic eczema,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,2406,dermatitis,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,19945_6599,urticaria,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,15803,wound botulism,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,43519,burn,0.7,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04987P,SATO UONOME SOLUTION,D11AF,12345,acral peeling skin syndrome,0.5,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,5083,psoriasis,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,4980,atopic eczema,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,2406,dermatitis,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,19945_6599,urticaria,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,15803,wound botulism,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,43519,burn,0.7,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04701P,CENTA SKIN LOTION 2% w/v,D01AE12,12345,acral peeling skin syndrome,0.5,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,5083,psoriasis,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,4980,atopic eczema,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,2406,dermatitis,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,19945_6599,urticaria,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,15803,wound botulism,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,43519,burn,0.7,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN07963P,ANTIFUNGAL CREAM 20 mg/g,D01AC02,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,5083,psoriasis,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,4980,atopic eczema,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,2406,dermatitis,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,19945_6599,urticaria,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,15803,wound botulism,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,43519,burn,0.7,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08922P,BALAD OINTMENT 20 mg/g,D06AX01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,5083,psoriasis,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,4980,atopic eczema,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,2406,dermatitis,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,19945_6599,urticaria,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,15803,wound botulism,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,43519,burn,0.7,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08347P,U O CREAM 10%,D02AE01,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,5083,psoriasis,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,4980,atopic eczema,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,2406,dermatitis,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,19945_6599,urticaria,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,15803,wound botulism,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,43519,burn,0.7,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN08514P,BIOTINE OINTMENT 3% w/w,D06AA04,12345,acral peeling skin syndrome,0.5,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,5083,psoriasis,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,4980,atopic eczema,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,2406,dermatitis,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,19945_6599,urticaria,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,15803,wound botulism,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,43519,burn,0.7,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN04897P,FLUNOLONE-V CREAM 0.25 mg/g,D07AC04,12345,acral peeling skin syndrome,0.5,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,14589_18911_10894_11668_12818_7452_13240_12348_12513_13242_7453_14674_11667,maturity-onset diabetes of the young,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,5001_4966,gastritis,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,2203,constipation disorder,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,32586,"diarrhea 10, protein-losing enteropathy type",0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,7782,"hyperthermia, cutaneous, with headaches and nausea",0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,12803,diarrhea-vomiting due to trehalase deficiency,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,13992,obesity due to leptin receptor gene deficiency,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,1371,protein-energy malnutrition,0.7,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,100164_16391,permanent neonatal diabetes mellitus,0.5,atc_inference
SIN08651P,CHLOBAX TABLET,A03CA02,20525_12522_30089_30088_11073_12480_30087_100165,neonatal diabetes mellitus,0.5,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,5027,epilepsy,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,11845_12441_11851_11847_8000_12440_11850_12715_100246_13344_12210_12303_12331,"migraine with or without aura, susceptibility to",0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,7344,"cluster headache, familial",0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,11764_11658_13625_8199_14604_11613_14233_11562_8200_14796_17279_5180_6966_828_10796_10360_11737_13167,Parkinson disease,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,Alzheimer disease,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,21011,hereditary progressive chorea without dementia,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,5263,unipolar depression,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,11918,anxiety,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,5090_13498_8414_10897_33312_10943_11552_14092_12054_11960_11280_11294_11295_11298_11307_11498_12879_13089_13506,schizophrenia,0.7,atc_inference
SIN08909P,DIAPINE TABLET 5 mg (yellow),N05BA01,4985_693_24613_1866,bipolar disorder,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,4979,asthma,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,11751,"COPD, severe early onset",0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,1491,cough variant asthma,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,3781_5607_18597,bronchitis,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,5249,pneumonia,0.7,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN09127P,BROMXINE TABLET 8 mg,R05CB02,24352,viral respiratory tract infection,0.5,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,5083,psoriasis,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,4980,atopic eczema,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,2406,dermatitis,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,13398_7728_13397_24516,familial acne inversa,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,19945_6599,urticaria,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,8321,"pruritus, hereditary localized",0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,15803,wound botulism,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,43519,burn,0.7,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,8905,predisposition to invasive fungal disease due to CARD9 deficiency,0.5,atc_inference
SIN09628P,ACYCLOVIR CREAM 5%,D06BB03,12345,acral peeling skin syndrome,0.5,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,4979,asthma,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,11751,"COPD, severe early onset",0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,5002,chronic obstructive pulmonary disease,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,11786_5324_24332,allergic rhinitis,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,1491,cough variant asthma,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,3781_5607_18597,bronchitis,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,5249,pneumonia,0.7,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,9663,mucus inspissation of respiratory tract,0.5,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN10851P,PAXIDORM TABLETS 25 mg,R06AA02,24352,viral respiratory tract infection,0.5,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,5249,pneumonia,0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,5229,bacterial infectious disease with sepsis,0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,21201,skin infection,0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,5812,influenza,0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,14680_13075_24563_13921_13920,"herpes simplex encephalitis, susceptibility to",0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,18076,tuberculosis,0.7,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,9194,chronic Epstein-Barr virus infection syndrome,0.5,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,12839,pyogenic bacterial infections due to MyD88 deficiency,0.5,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,18469,pulmonary non-tuberculous mycobacterial infection,0.5,atc_inference
SIN09682P,HERPERAX TABLET 200 mg,J05AB01,41825,bacterial meningitis caused by gram-negative bacteria,0.5,atc_inference
SIN03517P,CENTA ENEMA,B05CB01,14986_14987_10351_10953_13565_9213_12565_13248_12187_13499_14108_44325_54748_11325_9214_14985_9215_11584_12186_13566_14638,Fanconi anemia complementation group,0.7,atc_inference
SIN03517P,CENTA ENEMA,B05CB01,7594,factor 5 excess with spontaneous thrombosis,0.7,atc_inference
SIN03517P,CENTA ENEMA,B05CB01,10120_8555_14837_8556_30867_14536_12775_10743_2049_4680,thrombocytopenia,0.7,atc_inference
